RESULT_COUNT: 1071,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1
TICKER,FIGI_TICKER,FIGI,TITLE,PUBLICATION_DATE,URL,SUMMARY
HLF,HLF:US,BBG000MM5VL9,See what the IHS Markit Score report has to say about Herbalife Ltd.,2017-10-19 12:02:25 +0000,https://finance.yahoo.com/news/see-ihs-markit-score-report-120225347.html?.tsrc=rss,"The last change in the short interest score occurred more than 1 month ago and implies that there has been little change in sentiment among investors who seek to profit from falling equity prices.  Index (PMI) data, output in the Consumer Services sector is rising."
HLF,HLF:US,BBG000MM5VL9,Shopify: Buy the Dip?,2017-10-18 18:05:00 +0000,https://finance.yahoo.com/news/shopify-buy-dip-180500408.html?.tsrc=rss,The website development platform has been hit with the accusation of being a get-rich-quick scheme.
HLF,HLF:US,BBG000MM5VL9,Shopify: Buy the Dip?,2017-10-18 01:06:00 +0000,https://finance.yahoo.com/news/shopify-buy-dip-010600716.html?.tsrc=rss,The website development platform has been hit with being a get-rich-quick scheme.
HLF,HLF:US,BBG000MM5VL9,Shopify Inc (US) (SHOP) Stock: Has Citron Uncovered a Numbers Scheme?,2017-10-17 09:15:27 +0000,https://finance.yahoo.com/news/shopify-inc-us-shop-stock-091527675.html?.tsrc=rss,"Shopify Inc (US) (NYSE:SHOP) shares have lost about 17% of their value since short-sellers Citron Research issued a scathing report that called it an affiliate marketing scam comparable to Herbalife Ltd. (NYSE:HLF).  The Canadian e-commerce software company should have called Citron’s claim a compliment, since Herbalife’s value has doubled since hedge fund manager Bill Ackman put out his famous short call almost five years ago.  To me, the Citron report looks scary enough to act on. Other InvestorPlace writers disagree."
HLF,HLF:US,BBG000MM5VL9,"Noteworthy Monday Option Activity: EXPO, SONC, HLF",2017-10-16 21:15:13 +0000,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/opQZJewrorI/noteworthy-monday-option-activity-expo-sonc-hlf-cm860324,Among the underlying components of the Russell 3000 index we saw noteworthy options trading volume today in Exponent Inc Symbol EXPO where a total of 1 000 contracts have traded so far representing approximately 100 000 underlying shares That amounts to about 96 2 of EXPO s average
HLF,HLF:US,BBG000MM5VL9,See what the IHS Markit Score report has to say about Herbalife Ltd.,2017-10-16 13:40:59 +0000,https://finance.yahoo.com/news/see-ihs-markit-score-report-120213506.html?.tsrc=rss,Herbalife Ltd NYSE:HLF
HLF,HLF:US,BBG000MM5VL9,"Herbalife Nutrition Sponsored Triathlete Heather Jackson Placed Fourth in the Women's Professional Division at the 2017 IRONMAN World Championship in Kona, Hawaii and Holds her Rank as Top American Female Triathlete",2017-10-16 01:23:00 +0000,https://finance.yahoo.com/news/herbalife-nutrition-sponsored-triathlete-heather-012300862.html?.tsrc=rss,"LOS ANGELES, Oct. 15, 2017 /PRNewswire/ -- Herbalife (HLF), a global nutrition company, congratulates its sponsored triathlete Heather Jackson, who finished this year's IRONMAN World Championship in fourth place and holds her rank as top American female triathlete.  ""It's an honor to be ranked the top female American triathlete and I hope I can inspire people to live a healthier and active lifestyle,"" said Heather Jackson.  Jackson, who trains in Bend, Oregon, competed in seven triathlons this year to lock in her spot at the World Championship."
HLF,HLF:US,BBG000MM5VL9,"After Hours Most Active for Oct 13, 2017 :  JBLU, VZ, ISBC, JBL, ZNGA, MDLZ, NMIH, LC, F, RIGL, LOW, HLF",2017-10-13 21:04:58 +0000,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/USjFaxXbRRM/after-hours-most-active-for-oct-13-2017-jblu-vz-isbc-jbl-znga-mdlz-nmih-lc-f-rigl-low-hlf-cm859703,The NASDAQ 100 After Hours Indicator is up 25 to 6 092 7 The total After hours volume is currently 48 327 558 shares traded The following are the most active stocks for the after hours session JetBlue Airways Corporation JBLU is unchanged at 20 37 with 2 775
HLF,HLF:US,BBG000MM5VL9,See what the IHS Markit Score report has to say about Herbalife Ltd.,2017-10-13 12:01:48 +0000,https://finance.yahoo.com/news/see-ihs-markit-score-report-120148951.html?.tsrc=rss,"This represents an increase in short interest as investors who seek to profit from falling equity prices added to their short positions on September 14.  Index (PMI) data, output in the Consumer Services sector is rising."
HLF,HLF:US,BBG000MM5VL9,Bill Ackman's Losses on Herbalife Short Jump Near Highest in Almost 4 Years,2017-10-12 22:34:25 +0000,https://finance.yahoo.com/news/bill-ackmans-losses-herbalife-short-223425685.html?.tsrc=rss,Company holds out potential to go private
