RESULT_COUNT: 401,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1
TICKER,FIGI_TICKER,FIGI,TITLE,PUBLICATION_DATE,URL,SUMMARY
AERI,AERI:US,BBG001KJ7WJ5,Rhopressa Could Be Major Growth Driver for Aerie Pharmaceuticals,2017-10-19 19:05:49 +0000,http://finance.yahoo.com/r/ec0fcb40-6a3c-305f-920f-604dd9bbfb5d/rhopressa-may-prove-major-growth-driver-aerie-pharmaceuticals-future-years?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss,"Aerie Pharmaceuticals (AERI) is currently preparing for the launch of its investigational glaucoma drug, Rhopressa."
AERI,AERI:US,BBG001KJ7WJ5,AERI Expects to Benefit from Demand in Glaucoma Segment,2017-10-19 17:36:06 +0000,http://finance.yahoo.com/r/852cb4b9-3d31-3261-ae00-40fd7250eb9f/aerie-pharmaceuticals-expects-benefit-significant-demand-glaucoma-segment-2018?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss,"In 2Q17, Aerie Pharmaceuticals (AERI) reported GAAP net loss worth $28.4 million, which is higher than the $23.2 million loss reported in 2Q16."
AERI,AERI:US,BBG001KJ7WJ5,What Analysts Recommend for Aerie Pharmaceuticals in October 2017,2017-10-19 15:53:52 +0000,http://finance.yahoo.com/r/5db46e5b-ae69-3157-8df0-4a7b325acc29/analysts-recommendations-aerie-pharmaceuticals-peers-october-2017?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss,"On October 13, 2017, the US Food and Drug Administration’s Dermatologic and Ophthalmic Drugs Advisory Committee recommended the approval of Aerie Pharmaceuticals’ (AERI) investigational glaucoma drug."
AERI,AERI:US,BBG001KJ7WJ5,Aerie (AERI) Up on FDA Review Committee Result for Rhopressa,2017-10-17 21:59:09 +0000,https://finance.yahoo.com/news/aerie-aeri-fda-review-committee-215909645.html?.tsrc=rss,"Shares of Aerie Pharmaceuticals, Inc. (AERI) have moved up 15.8% in the last week on positive news for its lead drug, Rhopressa."
AERI,AERI:US,BBG001KJ7WJ5,This Biotech Yo-Yos After FDA Panel Recommends Glaucoma Drug,2017-10-13 22:15:43 +0000,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/MOSeG2fqkP0/this-biotech-yo-yos-after-fda-panel-recommends-glaucoma-drug-cm859683,A split Food and Drug Administration committee voted Friday to recommend approval for Aerie Pharmaceuticals AERI glaucoma drug Rhopressa 160 sending the company s stock yo yoing after it was briefly halted in early trades ibd display video id 2359787 width 50 float
AERI,AERI:US,BBG001KJ7WJ5,"With nod from panel, Aerie inches toward FDA approval",2017-10-13 21:20:10 +0000,http://finance.yahoo.com/r/53aae374-62ec-3b4d-8fc1-4271e468a295/with-nod-from-panel-aerie-inches-toward-fda.html?ana=yahoo&yptr=yahoo&.tsrc=rss,"Aerie Pharmaceuticals (AERI) – which is in the process of building out its research and development team locally – is moving closer to U.S. Food and Drug Administration approval.  “We are delighted with the outcome of the FDA’s Advisory Committee, and we now have our sights set on the February 28th PDUFA date,” stated Vicente Anido Jr., chairman and CEO of Aerie."
AERI,AERI:US,BBG001KJ7WJ5,U.S. FDA panel backs Aerie's glaucoma drug Rhopressa,2017-10-13 17:32:46 +0000,https://finance.yahoo.com/news/u-fda-panel-backs-aeries-173246109.html?.tsrc=rss,"Aerie Pharmaceuticals Inc's  experimental glaucoma treatment should be approved, an advisory  committee to the U.S. Food and Drug Administration said on  Friday, after it found the benefits outweigh the risks.  The panel voted 9-1 in favor of the drug, Rhopressa, the  first in a new class of treatments for glaucoma, an eye  condition that is the second-leading cause of blindness in the  world.  The FDA is not obliged to follow the recommendations of its  advisory panels but typically does."
AERI,AERI:US,BBG001KJ7WJ5,Jacobs' South African JV Business Wins New Deal from Sasol,2017-10-13 16:17:29 +0000,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/a99Rr1DUWyI/jacobs-south-african-jv-business-wins-new-deal-from-sasol-cm859469,Jacobs Engineering Group Inc JEC further strengthened its long term relationship with Sasol Group Technology on the back of a new two year long project management service contract win Over the last six months Jacobs shares yielded a return of 10 5 outperforming 5 2 growth recorded
AERI,AERI:US,BBG001KJ7WJ5,Aerie Pharmaceuticals stock halted for FDA committee review of glaucoma treatment,2017-10-13 11:33:09 +0000,http://finance.yahoo.com/r/dc1a0610-f603-3a48-927a-fee9dce8a4f8/Story.aspx?guid=D9F229A8-B35E-44EE-99C8-5E6031DA290B&siteid=yhoof2&yptr=yahoo&.tsrc=rss,"Shares of Aerie Pharmaceuticals Inc. were halted for trading Friday, as the U.S. Food and Drugs Administration reviews a new drug application for a treatment for glaucoma and ocular hypertension. The FDA's ..."
AERI,AERI:US,BBG001KJ7WJ5,Aerie Pharmaceuticals Stock Trading Halted Today,2017-10-13 11:05:00 +0000,https://finance.yahoo.com/news/aerie-pharmaceuticals-stock-trading-halted-110500482.html?.tsrc=rss,"Aerie Pharmaceuticals, Inc. , a clinical-stage pharmaceutical company focused on the discovery, development, and commercialization of first-in-class therapies for the treatment of patients with glaucoma and other diseases of the eye, today announced that NASDAQ has halted trading of the Company’s common stock."
AERI,AERI:US,BBG001KJ7WJ5,Jacobs (JEC) Signs Technology Licensor Deal With Paqell,2017-10-12 17:14:56 +0000,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/KCwzziHFkw4/jacobs-jec-signs-technology-licensor-deal-with-paqell-cm858942,J acobs Engineering Group Inc JEC recently inked a sulfur recovery technology licensor covenant with Paqell Per the deal Pagell would be able to use Jacob s state of the art THIOPAQ Oil and Gas O amp G technology in all of its gas treating facilities and refineries across the world
AERI,AERI:US,BBG001KJ7WJ5,Aerie Pharmaceuticals Scores Relative Strength Rating Upgrade,2017-10-12 15:16:58 +0000,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/FC964KSpffo/aerie-pharmaceuticals-scores-relative-strength-rating-upgrade-cm858864,On Thursday Aerie Pharmaceuticals AERI hit an important technical milestone with its Relative Strength RS Rating jumping into the 90 plus percentile with an improvement to 93 a rise from 82 the day before ibd display video id 449423 width 50 float
AERI,AERI:US,BBG001KJ7WJ5,Aerie Pharmaceuticals (AERI) Surges: Stock Moves 16.2% Higher,2017-10-12 12:30:12 +0000,https://finance.yahoo.com/news/aerie-pharmaceuticals-aeri-surges-stock-123012078.html?.tsrc=rss,"Aerie Pharmaceuticals (AERI) was a big mover last session, as the company saw its shares rise more than 16% on the day amid huge volumes."
AERI,AERI:US,BBG001KJ7WJ5,"AERI Faces D-Day, PTI To Report Data In Q4, MACK Makes Peace, MNKD Pulls Back",2017-10-11 21:48:00 +0000,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/udFdET8qXwM/aeri-faces-dday-pti-to-report-data-in-q4-mack-makes-peace-mnkd-pulls-back-20171011-01296,"AERI Faces D-Day, PTI To Report Data In Q4, MACK Makes Peace, MNKD Pulls Back"
AERI,AERI:US,BBG001KJ7WJ5,A Drug Sent This Biotech To A Fresh High — But There's A Caveat,2017-10-11 21:13:38 +0000,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/yGGDsHqHqpI/a-drug-sent-this-biotech-to-a-fresh-high-but-theres-a-caveat-cm858184,Aerie Pharmaceuticals AERI jumped to a fresh high Wednesday after the Food and Drug Administration agreed the company s drug Rhopressa is effective in lowering eye pressure at the root of glaucoma ibd display video id 2349756 width 50 float left autostart true But there
