RESULT_COUNT: 341,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1
TICKER,FIGI_TICKER,FIGI,TITLE,PUBLICATION_DATE,URL,SUMMARY
XRAY,XRAY:UW,BBG000BX5KG7,XRAY Makes Bullish Cross Above Critical Moving Average,2017-10-20 17:02:02 +0000,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/3h2u1I6g1OQ/xray-makes-bullish-cross-above-critical-moving-average-cm862666,In trading on Friday shares of DENTSPLY SIRONA Inc Symbol XRAY crossed above their 200 day moving average of 60 77 changing hands as high as 61 87 per share DENTSPLY SIRONA Inc shares are currently trading up about 1 9 on the day The chart below shows the one year performance of
XRAY,XRAY:UW,BBG000BX5KG7,Dentsply Sirona Announces Additions to Executive Leadership Team,2017-10-16 11:00:00 +0000,https://finance.yahoo.com/news/dentsply-sirona-announces-additions-executive-110000863.html?.tsrc=rss,"Nicholas Alexos Appointed EVP, Chief Administrative Officer Keith Ebling Appointed EVP, General Counsel & Secretary YORK, Pa., Oct. 16, 2017-- DENTSPLY SIRONA Inc., The Dental Solutions Company™, today ..."
XRAY,XRAY:UW,BBG000BX5KG7,"DENTSPLY SIRONA, Inc. : XRAY-US: Dividend Analysis : September 29th, 2017 (record date) : By the numbers : October 13, 2017",2017-10-13 13:48:56 +0000,http://finance.yahoo.com/r/5fdda347-0ead-3b94-b3ba-1b7e5fdbb68e/dentsply-sirona-inc-xray-us-dividend-analysis-september-29th-2017-record-date-by-the-numbers-october-13-2017?yptr=yahoo&.tsrc=rss,"Categories:  Yahoo FinanceGet free summary analysis Our analysis is based on comparing DENTSPLY SIRONA, Inc. with the following peers – Integra LifeSciences Holdings Corporation, Align Technology, Inc., BIOLASE, Inc., Danaher Corporation, 3M Company, Zimmer Biomet Holdings, Inc., Cantel Medical Corp. and Pro-Dex, Inc. (IART-US, ALGN-US, BIOL-US, DHR-US, MMM-US, ZBH-US, CMD-US and PDEX-US). DENTSPLY SIRONA, Inc.’s dividend yield ... Read more
<b>(Read more...)</b>"
XRAY,XRAY:UW,BBG000BX5KG7,"Editors' Picks Daily - October 12, 2017",2017-10-12 18:13:50 +0000,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/xXjwjQbt40U/editors-picks-daily-october-12-2017-cm858935,By SA Editor Jason Kirsch BySA Editor Jason Kirsch The following summary of our Editors Picks for the previous trading day is a potential new feature that we re currently testing Each article listed below has been selected by our editorial staff as a widely appealing and highly
XRAY,XRAY:UW,BBG000BX5KG7,"DENTSPLY SIRONA Strong on Deal Renewals, Forex Woes Stay",2017-10-12 13:00:01 +0000,https://finance.yahoo.com/news/dentsply-sirona-strong-deal-renewals-130001231.html?.tsrc=rss,"DENTSPLY SIRONA&apos;s (XRAY) renewed distribution deal will aid the company to gain market traction. However, forex woes remain a concern."
XRAY,XRAY:UW,BBG000BX5KG7,Jerome Dodson Starts 5 New Positions in 3rd Quarter,2017-10-11 18:10:34 +0000,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Gc9nTLhxeqY/jerome-dodson-starts-5-new-positions-in-3rd-quarter-cm858360,Parnassus Fund manager Jerome Dodson Trades Portfolio seeks long term capital appreciation through securities with the following characteristics wide competitive advantages good management quality and relevancy over the long term Parnassus Fund managerJerome Dodson
XRAY,XRAY:UW,BBG000BX5KG7,Misaligned Incentives Lead To Poor Outcome For Dentsply Sirona,2017-10-11 15:37:00 +0000,http://finance.yahoo.com/r/250a3a29-2dfd-31c4-a3c8-fa62b68130d1/misaligned-incentives-lead-to-poor-outcome-for-dentsply-sirona?utm_source=yahoo&utm_medium=partner&utm_campaign=yahootix&partner=yahootix&yptr=yahoo&.tsrc=rss,"This firm's move to bolster growth via a large acquisition recently resulted in the ouster of top executives. Despite pending new leadership, investors remain at risk given the firm's falling profits, lagging margins and overvalued stock price."
XRAY,XRAY:UW,BBG000BX5KG7,(XRAY) Alert: Johnson Fistel Investigates DENTSPLY SIRONA Inc. Following Resignation of Top Three Officers and SEC Investigation; Encourages Investors to Contact the Firm,2017-10-07 14:23:00 +0000,https://finance.yahoo.com/news/xray-alert-johnson-fistel-investigates-142300087.html?.tsrc=rss,"SAN DIEGO , Oct. 7, 2017 /PRNewswire/ -- Shareholder Rights Law Firm Johnson Fistel, LLP is investigating potential violations of the federal securities laws by DENTSPLY SIRONA Inc. (NASDAQ: XRAY) (""Dentsply"") ..."
XRAY,XRAY:UW,BBG000BX5KG7,"Dentsply Sirona Investor Alert: Hagens Berman Alerts Dentsply Sirona, Inc. Investors to Investigation of Potential Securities Law Violations Connected to SEC Enforcement Inquiry and Management Shakeup",2017-10-06 13:30:00 +0000,https://finance.yahoo.com/news/dentsply-sirona-investor-alert-hagens-133000111.html?.tsrc=rss,"SAN FRANCISCO , Oct. 6, 2017 /PRNewswire/ -- Hagens Berman Sobol Shapiro LLP alerts investors that it is investigating Dentsply Sirona, Inc. (NASDAQ: XRAY) for possible securities law violations.  If you ..."
XRAY,XRAY:UW,BBG000BX5KG7,"Bragar Eagel & Squire, P.C. Reminds Investors it is Investigating DENTSPLY SIRONA Inc. (XRAY) on Behalf of Stockholders and Encourages Investors to Contact the Firm",2017-10-04 21:30:00 +0000,https://finance.yahoo.com/news/bragar-eagel-squire-p-c-213000771.html?.tsrc=rss,"Bragar Eagel & Squire, P.C. reminds investors that the firm is investigating potential claims against DENTSPLY SIRONA Inc. . Our investigation concerns whether Dentsply has violated the federal securities laws and/or engaged in other unlawful business practices."
XRAY,XRAY:UW,BBG000BX5KG7,"XRAY SHAREHOLDER ALERT: The Law Offices of Vincent Wong Notifies Investors of an Investigation Involving Possible Securities Fraud Violations by the Board of Directors of Dentsply Sirona, Inc.",2017-10-04 15:08:00 +0000,https://finance.yahoo.com/news/xray-shareholder-alert-law-offices-150800949.html?.tsrc=rss,"The Law Offices of Vincent Wong notifies investors of an investigation concerning whether Dentsply Sirona, Inc. violated federal securities laws."
XRAY,XRAY:UW,BBG000BX5KG7,INVESTOR ALERT: Investigation of Dentsply Sirona Announced by Holzer & Holzer,2017-10-04 14:57:00 +0000,https://finance.yahoo.com/news/investor-alert-investigation-dentsply-sirona-145700893.html?.tsrc=rss,"Holzer & Holzer, LLC is investigating whether Dentsply Sirona, Inc. complied with the federal securities laws. On September 29, 2017, Dentsply reported more than a billion dollar loss for its second quarter, which was followed by the resignation of its top executive officers."
XRAY,XRAY:UW,BBG000BX5KG7,[$$] Behind Unusual Ouster of Company's Top Three Leaders: A Soured Merger,2017-10-03 17:10:49 +0000,http://finance.yahoo.com/r/4f4f4c56-23d1-349a-8bb4-e691ded9b439/dentsply-sirona-executive-shakeup-follows-soured-merger-1507047873?mod=yahoo_hs&yptr=yahoo&.tsrc=rss,"Directors of Dentsply Sirona forced out its chairman, CEO and president after a $14.5 billion merger completed last year ran into trouble, according to a person familiar with the matter."
XRAY,XRAY:UW,BBG000BX5KG7,"ETFs with exposure to DENTSPLY SIRONA, Inc. : October 3, 2017",2017-10-03 15:44:19 +0000,http://finance.yahoo.com/r/b1cd792e-7f61-3b99-b17e-041bc925a2ee/etfs-with-exposure-to-dentsply-sirona-inc-october-3-2017?yptr=yahoo&.tsrc=rss,"Categories:  ETFs Yahoo FinanceClick here to see latest analysis ETFs with exposure to DENTSPLY SIRONA, Inc. Here are 5 ETFs with the largest exposure to XRAY-US. Comparing the performance and risk of DENTSPLY SIRONA, Inc. with the ETFs that have exposure to it gives us some ETF choices that could give us similar returns with lower volatility. Ticker ... Read more
<b>(Read more...)</b>"
XRAY,XRAY:UW,BBG000BX5KG7,"DENTSPLY SIRONA, Inc. breached its 50 day moving average in a Bearish Manner : XRAY-US : October 3, 2017",2017-10-03 12:28:58 +0000,http://finance.yahoo.com/r/9d7a6242-23ff-3f9e-858c-ad7e857143d4/dentsply-sirona-inc-breached-its-50-day-moving-average-in-a-bearish-manner-xray-us-october-3-2017?yptr=yahoo&.tsrc=rss,"Categories:  ETFs Yahoo FinanceGet full CapitalCube analysis *Disclaimer : This is as of previous day’s closing price. Technical Indicators Below is a quick look at 5 technical indicators for DENTSPLY SIRONA, Inc.. More studies are available on the Technical Chart. Indicator Signal Closing Price above/below 50 Day Moving Average Bearish Closing Price above/below 200 Day Moving Average Bearish ... Read more
<b>(Read more...)</b>"
XRAY,XRAY:UW,BBG000BX5KG7,"Market Close Report: Historical high reached as NASDAQ Composite Index closes at 6,516.72.",2017-10-02 20:49:28 +0000,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/1U7klrNgM64/market-close-report-historical-high-reached-as-nasdaq-composite-index-closes-at-651672-cm854241,Monday s session closes with the NASDAQ Composite Index reaching a historical high The index closed at 6 516 72 up 20 76 for the day The index had a previous high 6495 95937 on 09 29 2017 The total shares traded for the NASDAQ was over 1 96 billion Monday s session closes with the
XRAY,XRAY:UW,BBG000BX5KG7,"INVESTOR ALERT: Law Offices of Howard G. Smith Commences Investigation on Behalf of Dentsply Sirona, Inc. Investors (XRAY)",2017-10-02 19:30:00 +0000,https://finance.yahoo.com/news/investor-alert-law-offices-howard-193000104.html?.tsrc=rss,"Law Offices of Howard G. Smith announces an investigation on behalf of Dentsply Sirona, Inc. investors concerning the Company and its officers’ possible violations of federal securities laws."
XRAY,XRAY:UW,BBG000BX5KG7,"[$$] Dentsply Sirona Shakes Up Leadership as CEO, Operating Chief Exit",2017-10-02 18:22:44 +0000,http://finance.yahoo.com/r/13f79eca-3674-3d23-960e-56a1fcd2cfef/dentsply-sirona-shakes-up-leadership-as-ceo-operating-chief-exit-1506954526?mod=yahoo_hs&yptr=yahoo&.tsrc=rss,"Dental-products and equipment maker Dentsply Sirona said its CEO, chief operating officer and executive chairman have all resigned. The changes come less than two months after the company said it is cooperating ..."
XRAY,XRAY:UW,BBG000BX5KG7,"Glancy Prongay & Murray LLP Commences Investigation on Behalf of Dentsply Sirona, Inc. Investors",2017-10-02 17:48:00 +0000,https://finance.yahoo.com/news/glancy-prongay-murray-llp-commences-174800415.html?.tsrc=rss,"Glancy Prongay & Murray LLP announces an investigation on behalf of Dentsply Sirona, Inc. investors concerning the Company and its officers’ possible violations of federal securities laws."
XRAY,XRAY:UW,BBG000BX5KG7,A Kick in the Teeth from Dentsply,2017-10-02 16:44:49 +0000,http://finance.yahoo.com/r/3c7545db-73c2-3f75-9369-567996fc6cbb/a-kick-in-the-teeth-from-dentsply-1506962649?mod=yahoo_hs&yptr=yahoo&.tsrc=rss,"Shareholders of dental products maker Dentsply Sirona have heard it before and weren’t in a trusting mood Monday. The company’s shares plunged by as much as 8%. Dentsply's chief executive officer, chief ..."
XRAY,XRAY:UW,BBG000BX5KG7,"S&P 500 Movers: JWN, GM",2017-10-02 15:48:22 +0000,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/cy8I_Mub7mM/sp-500-movers-jwn-gm-cm853896,In early trading on Monday shares of General Motors GM topped the list of the day s best performing components of the S amp P 500 index trading up 4 0 Year to date General Motors registers a 20 5 gain And the worst performing S amp P 500 component thus far on the day is
XRAY,XRAY:UW,BBG000BX5KG7,"Nasdaq 100 Movers: XRAY, CTXS",2017-10-02 15:48:03 +0000,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/cizCyPC3PX8/nasdaq-100-movers-xray-ctxs-cm853891,In early trading on Monday shares of Citrix Systems CTXS topped the list of the day s best performing components of the Nasdaq 100 index trading up 3 4 Year to date Citrix Systems registers a 11 6 gain And the worst performing Nasdaq 100 component thus far on the day is
XRAY,XRAY:UW,BBG000BX5KG7,"Dentsply Sirona chairman, CEO and COO all resign",2017-10-02 11:45:01 +0000,http://finance.yahoo.com/r/04cb5275-9def-398f-adab-1e1e55259eee/Story.aspx?guid=F3124499-DFAA-4067-9005-16604AC6CD39&siteid=yhoof2&yptr=yahoo&.tsrc=rss,"Dentsply Sirona Inc. announced Monday sweeping leadership changes, as Chief Executive Jeffrey Slovin, Executive Chairman Bret Wise and Chief Operating Officer Christopher Clark have all resigned. The dental ..."
XRAY,XRAY:UW,BBG000BX5KG7,Dentsply Sirona Announces Leadership Changes,2017-10-02 11:30:00 +0000,https://finance.yahoo.com/news/dentsply-sirona-announces-leadership-changes-113000351.html?.tsrc=rss,"Mark A. Thierer Appointed Interim Chief Executive Officer Bob Size Appointed Interim President and Chief Operating Officer Company Reiterates Non-GAAP Adjusted EPS Guidance 1 for 2017 YORK, Pa., Oct. 02, ..."
XRAY,XRAY:UW,BBG000BX5KG7,Dentsply Sirona Names Mark Thierer Interim CEO; Reiterates Adj. EPS Guidance,2017-10-02 07:49:00 +0000,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/uwLOoB1uttM/dentsply-sirona-names-mark-thierer-interim-ceo-reiterates-adj-eps-guidance-20171002-00417,Dentsply Sirona Names Mark Thierer Interim CEO; Reiterates Adj. EPS Guidance
XRAY,XRAY:UW,BBG000BX5KG7,"DENTSPLY SIRONA Inc. (XRAY) Ex-Dividend Date Scheduled for September 28, 2017",2017-09-27 13:18:14 +0000,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/msZpKrwA1eA/dentsply-sirona-inc-xray-ex-dividend-date-scheduled-for-september-28-2017-cm851704,DENTSPLY SIRONA Inc XRAY will begin trading ex dividend on September 28 2017 A cash dividend payment of 0 087 per share is scheduled to be paid on October 13 2017 Shareholders who purchased XRAY prior to the ex dividend date are eligible for the cash dividend payment This marks the
XRAY,XRAY:UW,BBG000BX5KG7,See what the IHS Markit Score report has to say about DENTSPLY SIRONA Inc.,2017-09-27 12:04:59 +0000,https://finance.yahoo.com/news/see-ihs-markit-score-report-120459932.html?.tsrc=rss,"The last change in the short interest score occurred more than 1 month ago and implies that there has been little change in sentiment among investors who seek to profit from falling equity prices.  Index (PMI) data, output in the Healthcare sector is rising."
XRAY,XRAY:UW,BBG000BX5KG7,Dentsply Sirona Stock Recovering from Recent 52-Week Low,2017-09-25 14:39:29 +0000,http://finance.yahoo.com/r/81f7d260-9b47-3ef6-a334-b165b2cbb491/dentsply-sirona-stock-recovering-from-recent-52-week-low?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss,"Dentsply Sirona (XRAY) closed at $57.81 on September 21, 2017. In the past one month, XRAY stock has risen 9.5%."
XRAY,XRAY:UW,BBG000BX5KG7,Developments in Dentsply Sirona’s Digital Dentistry Portfolio,2017-09-25 13:11:20 +0000,http://finance.yahoo.com/r/420fa545-f286-3295-8f5f-3fa079295989/developments-in-dentsply-sironas-digital-dentistry-portfolio?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss,"On September 20, 2017, Dentsply Sirona (XRAY) announced an enhancement to its Galileos Implant software."
XRAY,XRAY:UW,BBG000BX5KG7,Dentsply Sirona’s Newly Launched Cerec Zirconia Meso Block,2017-09-25 11:39:39 +0000,http://finance.yahoo.com/r/989aa826-a435-399f-8f79-63a4a862b13d/dentsply-sironas-newly-launched-cerec-zirconia-meso-block?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss,"In August 2017, Dentsply Sirona (XRAY) launched its Cerec Zirconia Meso Block for creating customized screw-retained crowns."
XRAY,XRAY:UW,BBG000BX5KG7,Dentsply Sirona’s Dental Sleep Medicine and a Recent Partnership,2017-09-22 21:06:35 +0000,http://finance.yahoo.com/r/b1c1ebe3-5dc2-3afa-ab84-dd2a5426a07f/dentsply-sironas-dental-sleep-medicine-and-a-recent-partnership?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss,Dentsply Sirona (XRAY) and Zephyr Sleep Technologies have entered into a strategic partnership for the treatment of OSA (obstructive sleep apnea).
XRAY,XRAY:UW,BBG000BX5KG7,What Analysts Are Recommending for Dentsply Sirona,2017-09-22 19:24:56 +0000,http://finance.yahoo.com/r/4851ab43-be91-3ddf-aa65-8e75b52ddb9f/what-analysts-are-recommending-for-dentsply-sirona?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss,"According to the recommendations of 15 brokerage firms, 60.0% (or nine) of them have rated Dentsply Sirona (XRAY) a “buy,” and 33.0% (or five) have rated it a “hold.”"
XRAY,XRAY:UW,BBG000BX5KG7,Top MedTech Stocks Safe from Graham-Cassidy Repeal Bill,2017-09-21 19:38:50 +0000,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/v3uPBpNL1KY/top-medtech-stocks-safe-from-graham-cassidy-repeal-bill-cm849205,Over the past few months the medical device space has been witnessing considerable upheaval owing to a confluence of factors This has affected the fortunes of MedTech bigwigs like Cardinal Health Inc CAH DENTSPLY SIRONA Inc XRAY and Penumbra Inc PEN The investment climate for
XRAY,XRAY:UW,BBG000BX5KG7,Top MedTech Stocks Safe from Graham-Cassidy Repeal Bill,2017-09-21 17:02:05 +0000,https://finance.yahoo.com/news/top-medtech-stocks-safe-graham-170205620.html?.tsrc=rss,"The investment climate for medical device majors has become increasingly volatile due to political potshots in Capitol Hill, for and against Obamacare."
XRAY,XRAY:UW,BBG000BX5KG7,How The Pieces Add Up: QQQ Targets $160,2017-09-21 15:36:09 +0000,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/CMPRjUQge34/how-the-pieces-add-up-qqq-targets-160-cm848983,Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel we have compared the trading price of each holding against the average analyst 12 month forward target price and computed the weighted average implied analyst target price for the ETF itself For
XRAY,XRAY:UW,BBG000BX5KG7,"DENTSPLY SIRONA, Inc. breached its 50 day moving average in a Bullish Manner : XRAY-US : September 18, 2017",2017-09-18 13:28:20 +0000,http://finance.yahoo.com/r/e82c98bc-54bc-3dfd-9c5b-d5debb52b745/dentsply-sirona-inc-breached-its-50-day-moving-average-in-a-bullish-manner-xray-us-september-18-2017?yptr=yahoo&.tsrc=rss,"Categories:  ETFs Yahoo FinanceGet full CapitalCube analysis *Disclaimer : This is as of previous day’s closing price. Technical Indicators Below is a quick look at 5 technical indicators for DENTSPLY SIRONA, Inc.. More studies are available on the Technical Chart. Indicator Signal Closing Price above/below 50 Day Moving Average Bullish Closing Price above/below 200 Day Moving Average Bearish ... Read more
<b>(Read more...)</b>"
XRAY,XRAY:UW,BBG000BX5KG7,"ETFs with exposure to DENTSPLY SIRONA, Inc. : September 14, 2017",2017-09-14 02:02:38 +0000,http://finance.yahoo.com/r/c436f13a-87bd-3818-bd4c-63b029c6bd1d/etfs-with-exposure-to-dentsply-sirona-inc-september-14-2017?yptr=yahoo&.tsrc=rss,"Categories:  ETFs Yahoo FinanceClick here to see latest analysis ETFs with exposure to DENTSPLY SIRONA, Inc. Here are 5 ETFs with the largest exposure to XRAY-US. Comparing the performance and risk of DENTSPLY SIRONA, Inc. with the ETFs that have exposure to it gives us some ETF choices that could give us similar returns with lower volatility. Ticker ... Read more
<b>(Read more...)</b>"
XRAY,XRAY:UW,BBG000BX5KG7,New Strong Sell Stocks for September 12th,2017-09-12 14:41:45 +0000,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/cG4RP5rbfZo/new-strong-sell-stocks-for-september-12th-cm844284,Here are 5 stocks added to the Zacks Rank 5 Strong Sell List today American Public Education Inc APEI is an online and campus based postsecondary education services provider The Zacks Consensus Estimate for its current year earnings has been revised 2 9 downward over the last 30
XRAY,XRAY:UW,BBG000BX5KG7,New Strong Sell Stocks for September 12th,2017-09-12 12:22:12 +0000,https://finance.yahoo.com/news/strong-sell-stocks-september-12th-122212197.html?.tsrc=rss,Here are 5 stocks added to the Zacks Rank #5 (Strong Sell) List today:
XRAY,XRAY:UW,BBG000BX5KG7,"DENTSPLY SIRONA, Inc. :XRAY-US: Earnings Analysis: Q2, 2017 By the Numbers : September 11, 2017",2017-09-11 17:07:45 +0000,http://finance.yahoo.com/r/632a43f3-115f-3bfb-97e7-bf7149879bf9/dentsply-sirona-inc-xray-us-earnings-analysis-q2-2017-by-the-numbers-september-11-2017?yptr=yahoo&.tsrc=rss,"Categories:  Yahoo FinanceGet free summary analysis DENTSPLY SIRONA, Inc. reports financial results for the quarter ended June 30, 2017. We analyze the earnings along side the following peers of DENTSPLY SIRONA, Inc. – Integra LifeSciences Holdings Corporation, Align Technology, Inc., BIOLASE, Inc., Danaher Corporation, 3M Company, Zimmer Biomet Holdings, Inc. and Pro-Dex, Inc. (IART-US, ALGN-US, BIOL-US, DHR-US, ... Read more
<b>(Read more...)</b>"
XRAY,XRAY:UW,BBG000BX5KG7,See what the IHS Markit Score report has to say about DENTSPLY SIRONA Inc.,2017-09-11 14:09:50 +0000,https://finance.yahoo.com/news/see-ihs-markit-score-report-140950352.html?.tsrc=rss,"The last change in the short interest score occurred more than 1 month ago and implies that there has been little change in sentiment among investors who seek to profit from falling equity prices.  Index (PMI) data, output in the Healthcare sector is rising."
XRAY,XRAY:UW,BBG000BX5KG7,See what the IHS Markit Score report has to say about DENTSPLY SIRONA Inc.,2017-08-29 12:02:25 +0000,https://finance.yahoo.com/news/see-ihs-markit-score-report-120225701.html?.tsrc=rss,"The last change in the short interest score occurred more than 1 month ago and implies that there has been little change in sentiment among investors who seek to profit from falling equity prices.  Over the last one-month, outflows of investor capital in ETFs holding XRAY totaled $7.46 billion."
XRAY,XRAY:UW,BBG000BX5KG7,See what the IHS Markit Score report has to say about DENTSPLY SIRONA Inc.,2017-08-28 12:04:06 +0000,https://finance.yahoo.com/news/see-ihs-markit-score-report-120406603.html?.tsrc=rss,"The last change in the short interest score occurred more than 1 month ago and implies that there has been little change in sentiment among investors who seek to profit from falling equity prices.  Index (PMI) data, output in the Healthcare sector is rising."
XRAY,XRAY:UW,BBG000BX5KG7,"Thursday Sector Leaders: Healthcare, Services",2017-08-24 19:37:20 +0000,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/D4TxFwazHaQ/thursday-sector-leaders-healthcare-services-cm836742,In afternoon trading on Thursday Healthcare stocks are the best performing sector higher by 0 3 Within that group DENTSPLY SIRONA Inc Symbol XRAY and Align Technology Inc Symbol ALGN are two large stocks leading the way showing a gain of 2 4 and 1 6 respectively Among
XRAY,XRAY:UW,BBG000BX5KG7,IMPORTANT INVESTOR ALERT: Khang & Khang LLP Announces an Investigation of DENTSPLY SIRONA Inc. and Encourages Investors with Losses to Contact the Firm,2017-08-18 18:43:00 +0000,https://finance.yahoo.com/news/important-investor-alert-khang-khang-184300667.html?.tsrc=rss,Khang & Khang LLP announces that it is investigating claims against DENTSPLY SIRONA Inc. concerning possible violations of federal securities laws.
