RESULT_COUNT: 607,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1
TICKER,FIGI_TICKER,FIGI,TITLE,PUBLICATION_DATE,URL,SUMMARY
DVA,DVA:US,BBG000MQ1SN9,"DaVita, Inc. breached its 50 day moving average in a Bullish Manner : DVA-US : October 20, 2017",2017-10-20 12:09:28 +0000,http://finance.yahoo.com/r/9bdceeac-9a14-3517-885e-c38fbf26060d/davita-inc-breached-its-50-day-moving-average-in-a-bullish-manner-dva-us-october-20-2017?yptr=yahoo&.tsrc=rss,"Categories:  ETFs Yahoo FinanceGet full CapitalCube analysis *Disclaimer : This is as of previous day’s closing price. Technical Indicators Below is a quick look at 5 technical indicators for DaVita, Inc.. More studies are available on the Technical Chart. Indicator Signal Closing Price above/below 50 Day Moving Average Bullish Closing Price above/below 200 Day Moving Average Bearish 50 ... Read more
<b>(Read more...)</b>"
DVA,DVA:US,BBG000MQ1SN9,"Wednesday's ETF Movers: IHF, IGE",2017-10-18 18:49:20 +0000,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/hxJm6eY59Wk/wednesdays-etf-movers-ihf-ige-cm861483,In trading on Wednesday the iShares U S Healthcare Providers ETF IHF is outperforming other ETFs up about 1 1 on the day Components of that ETF showing particular strength include shares of Kindred Healthcare KND up about 5 3 and shares of Davita DVA up about 3 2 on the
DVA,DVA:US,BBG000MQ1SN9,DaVita Healthcare Partners: S&P 500’s Top Gainer on October 16,2017-10-18 13:10:30 +0000,http://finance.yahoo.com/r/609131e1-20f1-366e-b48e-7059ea99c7fe/davita-healthcare-partners-sp-500s-top-gainer-october-16?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss,"DaVita Healthcare Partners, one of the largest kidney care companies in the US, was the S&P 500's top gainer on October 16, 2017."
DVA,DVA:US,BBG000MQ1SN9,[$$] These Companies Will Pay You to Learn Your Job,2017-10-18 04:03:46 +0000,http://finance.yahoo.com/r/ac1c8fa3-8245-36dc-b1a6-c03c815f11cb/these-companies-will-pay-you-to-learn-your-job-1508245202?ru=yahoo?mod=yahoo_itp&yptr=yahoo&.tsrc=rss,A handful of companies are using so-called last-mile programs to train new hires for as long as a year before taking them on as full-time members of the team.
DVA,DVA:US,BBG000MQ1SN9,DaVita Medical Group Provides Important Tips and Considerations for Medicare Beneficiaries,2017-10-17 14:06:00 +0000,https://finance.yahoo.com/news/davita-medical-group-provides-important-140600874.html?.tsrc=rss,"DENVER, Oct. 17, 2017 /PRNewswire/ -- DaVita Medical Group, a division of DaVita Inc. (DVA) and a leading independent medical group in the United States, is encouraging Medicare beneficiaries to review their healthcare coverage during Medicare's Open Enrollment Period (October 15 through December 7) to ensure they select a plan that will meet any changing health needs, allow them to see their preferred primary care physicians and specialists, and includes coverage of prescription medications."
DVA,DVA:US,BBG000MQ1SN9,[$$] These Companies Will Pay You to Learn Your Job,2017-10-17 13:00:08 +0000,http://finance.yahoo.com/r/ac1c8fa3-8245-36dc-b1a6-c03c815f11cb/these-companies-will-pay-you-to-learn-your-job-1508245202?mod=yahoo_hs&yptr=yahoo&.tsrc=rss,A handful of companies are using so-called last-mile programs to train new hires for as long as a year before taking them on as full-time members of the team.
DVA,DVA:US,BBG000MQ1SN9,The Hot Stock: DaVita Surges,2017-10-16 20:56:00 +0000,http://finance.yahoo.com/r/5c3b1c1b-ca48-33af-b4c3-be3c0e231672/the-hot-stock-davita-surges-1508187380?mod=yahoobarrons&ru=yahoo&yptr=yahoo&.tsrc=rss,"Shares of DaVita (DVA) climbed to the top of th S&P 500 index Monday after the dialysis clinic operator revealed additional information regarding the profit its derives from patients subsidized by American Kidney Fund Charity.  DaVita gained more than 4% to end the day at $56.93 a share, while the S&P 500 inched 0.18% higher today.  For months, DaVita’s stock has been weighed down by questions about the American Kidney Fund, the portion of the company’s revenue dependent the charity and the huge premiums it gets paid for some services."
DVA,DVA:US,BBG000MQ1SN9,"S&P 500 Movers: PCG, FCX",2017-10-16 16:20:25 +0000,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/8gMPaCwSgCM/sp-500-movers-pcg-fcx-cm860121,In early trading on Monday shares of Freeport McMoran Copper amp Gold FCX topped the list of the day s best performing components of the S amp P 500 index trading up 5 3 Year to date Freeport McMoran Copper amp Gold registers a 17 8 gain And the worst performing S amp P
DVA,DVA:US,BBG000MQ1SN9,DaVita estimates charitable assistance loss would total up to $250M,2017-10-16 13:39:47 +0000,http://finance.yahoo.com/r/2ff3c7ca-fd9a-31b6-a0c1-28d691b9a3e1/davita-estimates-charitable-assistance-loss-would.html?ana=yahoo&yptr=yahoo&.tsrc=rss,"Last week, DaVita Inc. came under fire for not fully divulging how many of its patients were receiving charitable assistance.  The American Kidney Foundation subsidizes some of the Denver based company's (DVA) patients and  analysts wanted to know the impact of those subsidies .  DaVita's shares (DVA) fell more than 10 percent in Oct. 9 trading."
DVA,DVA:US,BBG000MQ1SN9,DaVita Inc. Schedules 3rd Quarter 2017 Investor Conference Call,2017-10-16 09:30:00 +0000,https://finance.yahoo.com/news/davita-inc-schedules-3rd-quarter-093000268.html?.tsrc=rss,"DENVER , Oct. 16, 2017 /PRNewswire/ -- DaVita Inc. (NYSE: DVA), a leading independent medical group and a leading provider of kidney care services, today announced that it will hold its quarterly conference ..."
